,Pic_id,MetaphorOccurrence,TargetCategory,SourceCategory,MetaphoricalSenseCategory,SentimentCategory
5637,57138.jpg,1,12,12,3,0
5638,57149.jpg,0,,,,0
5639,57164.jpg,1,12,11,3,1
5640,57178.jpg,1,10,10,3,0
5641,57187.jpg,0,,,,0
5642,57192.jpg,0,,,,0
5643,57203.jpg,0,,,,1
5644,5722.jpg,0,,,,1
5645,57236.jpg,0,,,,1
5646,57239.jpg,0,,,,0
5647,57247.jpg,0,,,,0
5648,57253.jpg,0,,,,1
5649,57257.jpg,1,12,10,3,1
5650,57263.jpg,0,,,,0
5651,57275.jpg,0,,,,1
5652,57293.jpg,0,,,,1
5653,57298.jpg,1,12,12,8,1
5654,57301.jpg,1,12,10,3,0
5655,57312.jpg,0,,,,0
5656,57316.jpg,1,12,10,3,1
5657,57317.jpg,0,,,,0
5658,57397.jpg,0,,,,1
5659,57407.jpg,0,,,,0
5660,5743.jpg,0,,,,0
5661,57435.jpg,0,,,,1
5662,57444.jpg,0,,,,0
5663,57452.jpg,0,,,,0
5664,57455.jpg,1,12,12,3,1
5665,57458.jpg,0,,,,0
5666,57472.jpg,1,12,11,3,0
5667,57473.jpg,0,,,,0
5668,57479.jpg,0,,,,0
5669,57491.jpg,1,12,11,3,1
5670,57509.jpg,1,12,12,5,0
5671,57514.jpg,1,12,11,3,0
5672,57523.jpg,1,12,5,3,0
5673,57527.jpg,0,,,,0
5674,57530.jpg,1,12,11,3,0
5675,57532.jpg,0,,,,0
5676,57552.jpg,1,12,12,8,1
5677,57566.jpg,0,,,,1
5678,57571.jpg,0,,,,1
5679,57575.jpg,0,,,,0
5680,57576.jpg,1,12,6,7,0
5681,57581.jpg,0,,,,1
5682,57582.jpg,0,,,,0
5683,57585.jpg,0,,,,0
5684,57614.jpg,1,12,8,3,1
5685,57621.jpg,0,,,,0
5686,57623.jpg,0,,,,0
5687,57628.jpg,0,,,,0
5688,57633.jpg,0,,,,1
5689,57635.jpg,1,12,11,3,0
5690,57642.jpg,0,,,,0
5691,57670.jpg,1,12,8,3,1
5692,57674.jpg,1,12,7,3,0
5693,57682.jpg,0,,,,0
5694,57684.jpg,0,,,,0
5695,57706.jpg,0,,,,0
5696,57716.jpg,0,,,,0
5697,57724.jpg,0,,,,0
5698,57730.jpg,0,,,,0
5699,57731.jpg,0,,,,0
5700,57763.jpg,1,12,13,7,0
5701,57768.jpg,0,,,,0
5702,57777.jpg,0,,,,0
5703,57795.jpg,0,,,,0
5704,57796.jpg,0,,,,0
5705,57804.jpg,0,,,,0
5706,57820.jpg,0,,,,0
5707,57822.jpg,0,,,,0
5708,57835.jpg,0,,,,1
5709,57893.jpg,0,,,,0
5710,57898.jpg,0,,,,0
5711,57899.jpg,0,,,,0
5712,57916.jpg,0,,,,0
5713,57917.jpg,0,,,,1
5714,5792.jpg,1,10,11,7,0
5715,57932.jpg,0,,,,0
5716,57939.jpg,1,12,9,7,0
5717,57940.jpg,0,,,,1
5718,57945.jpg,1,12,6,3,0
5719,57956.jpg,1,12,12,1,1
5720,57957.jpg,0,,,,0
5721,57971.jpg,0,,,,0
5722,5798.jpg,0,,,,0
5723,57997.jpg,1,12,6,3,0
5724,5802.jpg,0,,,,0
5725,58022.jpg,1,12,11,3,1
5726,58059.jpg,0,,,,1
5727,58060.jpg,0,,,,1
5728,58071.jpg,0,,,,0
5729,58073.jpg,0,,,,1
5730,58090.jpg,1,12,11,3,0
5731,58095.jpg,0,,,,0
5732,58099.jpg,0,,,,0
5733,581.jpg,1,12,11,3,1
5734,5810.jpg,0,,,,1
5735,58120.jpg,0,,,,0
5736,58121.jpg,0,,,,0
5737,58131.jpg,1,12,11,7,1
5738,58139.jpg,1,12,11,7,0
5739,5814.jpg,0,,,,0
5740,58164.jpg,0,,,,0
5741,58167.jpg,0,,,,0
5742,58171.jpg,0,,,,0
5743,58172.jpg,0,,,,0
5744,58173.jpg,0,,,,0
5745,58177.jpg,0,,,,0
5746,5818.jpg,0,,,,0
5747,58193.jpg,0,,,,1
5748,58207.jpg,0,,,,0
5749,58208.jpg,1,12,11,3,1
5750,5821.jpg,0,,,,1
5751,58217.jpg,0,,,,1
5752,58228.jpg,0,,,,0
5753,5824.jpg,1,12,8,1,0
5754,58242.jpg,0,,,,0
5755,58247.jpg,0,,,,1
5756,58276.jpg,1,12,12,3,0
5757,58280.jpg,0,,,,0
5758,5829.jpg,0,,,,0
5759,58314.jpg,0,,,,0
5760,58315.jpg,1,10,11,3,0
5761,58317.jpg,0,,,,0
5762,58319.jpg,0,,,,0
5763,58322.jpg,0,,,,1
5764,58328.jpg,0,,,,1
5765,58329.jpg,1,12,11,7,0
5766,58335.jpg,0,,,,0
5767,58354.jpg,0,,,,0
5768,58368.jpg,0,,,,0
5769,58378.jpg,0,,,,0
5770,58383.jpg,0,,,,0
5771,5839.jpg,0,,,,0
5772,584.jpg,0,,,,1
5773,58404.jpg,1,12,11,3,1
5774,58410.jpg,0,,,,0
5775,58416.jpg,1,12,10,7,0
5776,58419.jpg,0,,,,0
5777,58421.jpg,0,,,,0
5778,5843.jpg,0,,,,0
5779,58430.jpg,0,,,,0
5780,58440.jpg,0,,,,0
5781,58443.jpg,0,,,,0
5782,58469.jpg,0,,,,0
5783,5849.jpg,1,12,12,7,0
5784,58495.jpg,0,,,,1
5785,58496.jpg,0,,,,0
5786,58499.jpg,0,,,,1
5787,5850.jpg,0,,,,0
5788,58500.jpg,0,,,,1
5789,58502.jpg,0,,,,1
5790,58506.jpg,0,,,,0
5791,58508.jpg,1,12,10,7,1
5792,5851.jpg,1,10,11,7,1
5793,58561.jpg,0,,,,0
5794,58602.jpg,0,,,,0
5795,58619.jpg,0,12,11,,0
5796,58636.jpg,1,12,12,7,1
5797,58651.jpg,0,,,,0
5798,58663.jpg,1,12,10,7,1
5799,58664.jpg,0,,,,0
5800,587.jpg,0,,,,0
5801,58701.jpg,1,12,11,8,0
5802,58712.jpg,1,12,11,7,0
5803,58715.jpg,0,,,,0
5804,5873.jpg,0,,,,0
5805,58730.jpg,1,12,8,3,0
5806,58736.jpg,1,12,4,3,1
5807,58737.jpg,0,,,,1
5808,58740.jpg,0,,,,0
5809,58741.jpg,1,12,6,3,1
5810,58760.jpg,0,,,,0
5811,58763.jpg,0,,,,0
5812,58771.jpg,0,,,,0
5813,58773.jpg,0,,,,1
5814,58774.jpg,0,,,,0
5815,58795.jpg,0,,,,0
5816,58806.jpg,1,12,10,3,0
5817,5881.jpg,1,12,6,3,0
5818,58812.jpg,0,,,,0
5819,58813.jpg,0,,,,0
5820,58814.jpg,0,,,,1
5821,58824.jpg,0,,,,1
5822,58827.jpg,1,12,10,7,0
5823,58831.jpg,1,12,11,3,0
5824,58832.jpg,0,,,,1
5825,58836.jpg,0,,,,0
5826,5884.jpg,0,,,,1
5827,58859.jpg,1,12,11,3,0
5828,58861.jpg,0,12,7,8,0
5829,58879.jpg,0,,,,1
5830,58884.jpg,0,,,,0
5831,58922.jpg,0,,,,0
5832,58924.jpg,0,,,,0
5833,58927.jpg,1,12,12,3,1
5834,5894.jpg,0,,,,0
5835,58941.jpg,0,,,,1
5836,58962.jpg,0,,,,1
5837,5899.jpg,0,,,,0
5838,58991.jpg,1,12,10,3,1
5839,58998.jpg,0,,,,0
5840,59000.jpg,0,,,,0
5841,5901.jpg,0,,,,0
5842,59023.jpg,0,,,,0
5843,59032.jpg,0,,,,0
5844,59036.jpg,1,12,12,5,0
5845,59038.jpg,0,,,,0
5846,59045.jpg,1,12,10,7,0
5847,59046.jpg,0,,,,0
5848,59048.jpg,0,,,,1
5849,59049.jpg,0,,,,0
5850,59051.jpg,0,,,,1
5851,59074.jpg,0,,,,1
5852,59081.jpg,1,12,6,3,0
5853,59082.jpg,1,12,10,7,0
5854,5909.jpg,0,,,,0
5855,59090.jpg,0,,,,1
5856,59106.jpg,1,12,12,6,0
5857,59111.jpg,1,12,10,8,1
5858,59115.jpg,0,,,,0
5859,59122.jpg,0,,,,0
5860,59144.jpg,0,,,,0
5861,59148.jpg,1,12,10,7,0
5862,59156.jpg,1,12,11,3,0
5863,59176.jpg,0,,,,0
5864,5918.jpg,1,12,6,7,1
5865,5920.jpg,0,,,5,0
5866,59224.jpg,0,,,,0
5867,59233.jpg,1,12,12,3,1
5868,59243.jpg,1,12,6,7,0
5869,59247.jpg,0,,,,0
5870,59251.jpg,1,12,11,7,1
5871,59270.jpg,0,,,,0
5872,59275.jpg,0,,,,1
5873,59281.jpg,1,12,8,3,0
5874,59294.jpg,1,12,10,3,1
5875,59303.jpg,0,,,,0
5876,59319.jpg,1,10,10,7,0
5877,59325.jpg,0,,,,1
5878,59328.jpg,1,10,13,7,0
5879,59355.jpg,0,,,,0
5880,59362.jpg,0,,,,0
5881,59373.jpg,1,12,11,1,1
5882,59374.jpg,0,12,13,5,0
5883,59392.jpg,1,12,12,7,1
5884,59399.jpg,0,,,,0
5885,59402.jpg,1,12,11,7,0
5886,59404.jpg,0,,,,0
5887,59407.jpg,0,,,,1
5888,5942.jpg,0,,,,0
5889,59422.jpg,0,,,,0
5890,59425.jpg,1,12,12,7,1
5891,59430.jpg,0,,,,0
5892,59438.jpg,0,,,,0
5893,59468.jpg,0,,,,1
5894,59473.jpg,0,,,,0
5895,59491.jpg,0,,,,1
5896,59493.jpg,0,,,,0
5897,59495.jpg,0,,,,0
5898,59515.jpg,0,,,,0
5899,59528.jpg,0,,,,0
5900,59540.jpg,0,,,,0
5901,59552.jpg,0,,,,0
5902,59562.jpg,1,12,11,1,1
5903,59565.jpg,0,,,,1
5904,59577.jpg,0,,,,0
5905,59579.jpg,0,,,,0
5906,59584.jpg,0,,,,0
5907,59611.jpg,0,,,,0
5908,59627.jpg,0,12,11,8,0
5909,59632.jpg,0,,,,0
5910,59637.jpg,0,,,,0
5911,59651.jpg,0,,,,1
5912,59652.jpg,0,,,,0
5913,59653.jpg,0,,,,0
5914,59663.jpg,0,,,,0
5915,59667.jpg,1,12,12,3,0
5916,59679.jpg,1,12,10,7,0
5917,59689.jpg,0,,,,0
5918,59691.jpg,0,,,,0
5919,59700.jpg,0,,,,0
5920,59707.jpg,0,,,,0
5921,59709.jpg,0,,,,0
5922,59711.jpg,0,,,,0
5923,59718.jpg,1,12,12,7,1
5924,59721.jpg,0,,,,0
5925,59738.jpg,0,,,,0
5926,5975.jpg,0,,,,0
5927,59760.jpg,0,,,,1
5928,59762.jpg,0,,,,1
5929,59765.jpg,0,,,,0
5930,59784.jpg,1,12,11,7,1
5931,59796.jpg,1,12,12,7,0
5932,59797.jpg,1,12,11,7,0
5933,59798.jpg,0,,,,0
5934,59799.jpg,1,12,10,3,1
5935,59801.jpg,1,3,9,8,1
5936,59811.jpg,0,,,,1
5937,59817.jpg,0,,,,1
5938,5982.jpg,0,,,,0
5939,59824.jpg,0,,,,1
5940,59829.jpg,0,,,,1
5941,59838.jpg,1,12,10,3,0
5942,59852.jpg,0,,,,0
5943,59856.jpg,1,12,13,7,0
5944,59879.jpg,0,,,,0
5945,59891.jpg,0,,,,0
5946,59892.jpg,0,,,,1
5947,59897.jpg,0,,,,0
5948,59898.jpg,0,,,,0
5949,599.jpg,1,12,11,5,1
5950,59916.jpg,0,,,7,0
5951,59918.jpg,0,12,12,2,0
5952,59929.jpg,0,,,,0
5953,59933.jpg,0,,,,1
5954,59943.jpg,0,,,,0
5955,59945.jpg,0,,,,0
5956,59949.jpg,0,,,,0
5957,59975.jpg,0,,,,-1
5958,59978.jpg,0,,,,-1
5959,5999.jpg,1,12,10,3,0
5960,59995.jpg,0,,,,0
5961,59996.jpg,1,12,11,7,1
5962,59998.jpg,0,,,,0
5963,60006.jpg,0,,,,1
5964,60008.jpg,1,12,12,8,1
5965,6001.jpg,0,,,,0
5966,60012.jpg,0,,,,0
5967,60023.jpg,0,12,5,,0
5968,60043.jpg,0,,,,0
5969,60044.jpg,0,,,,0
5970,60053.jpg,0,,,,0
5971,60057.jpg,0,,,,0
5972,60064.jpg,0,,,8,1
5973,60070.jpg,0,,,,0
5974,60072.jpg,0,,,,1
5975,60073.jpg,0,,,,0
5976,60083.jpg,0,,,,1
5977,60091.jpg,0,,,,1
5978,60096.jpg,0,,,,0
5979,60097.jpg,1,12,13,7,0
5980,60099.jpg,0,,,,0
5981,60120.jpg,0,,,,0
5982,60134.jpg,1,12,12,3,1
5983,60135.jpg,0,,,,1
5984,60156.jpg,0,,,,1
5985,60177.jpg,1,12,10,3,0
5986,60190.jpg,1,12,10,7,1
5987,60209.jpg,0,,,,1
5988,6021.jpg,0,,,,1
5989,60216.jpg,0,,,,0
5990,60222.jpg,0,,,,0
5991,6023.jpg,1,12,8,7,1
5992,60233.jpg,0,,,,0
5993,60242.jpg,0,,,,0
5994,60271.jpg,0,,,,1
5995,60274.jpg,0,,,,0
5996,6028.jpg,1,12,12,2,0
5997,60281.jpg,1,12,8,8,1
5998,60283.jpg,0,,,,0
5999,60293.jpg,0,,,,0
6000,60301.jpg,0,,,,0
6001,60311.jpg,1,12,10,7,0
6002,60324.jpg,0,12,11,1,0
6003,60327.jpg,0,,,,1
6004,6033.jpg,0,,,,0
6005,60332.jpg,0,,,,0
6006,60339.jpg,0,,,,0
6007,6034.jpg,0,,,,1
6008,60346.jpg,0,,,,0
6009,60350.jpg,0,,,,1
6010,60367.jpg,0,,,,0
6011,60368.jpg,0,,,,0
6012,60371.jpg,0,,,,0
6013,60377.jpg,1,12,4,7,0
6014,604.jpg,1,12,6,1,0
6015,60416.jpg,0,,,,0
6016,60417.jpg,0,,,,0
6017,60418.jpg,1,12,11,7,0
6018,60439.jpg,0,,,,0
6019,60444.jpg,0,,,,1
6020,60451.jpg,0,12,8,3,1
6021,60456.jpg,0,,,,0
6022,60476.jpg,0,,,,0
6023,60479.jpg,0,,,,0
6024,60506.jpg,0,,,,0
6025,60511.jpg,0,,,,0
6026,60517.jpg,1,12,11,7,0
6027,60520.jpg,0,,,,0
6028,60525.jpg,0,,,,0
6029,60527.jpg,0,,,,1
6030,60530.jpg,0,,,,0
6031,60531.jpg,0,,,,1
6032,60532.jpg,0,,,,1
6033,60533.jpg,1,12,11,7,0
6034,60542.jpg,0,,,,0
6035,60548.jpg,0,10,6,7,1
6036,60552.jpg,0,,,,1
6037,60578.jpg,1,12,11,3,1
6038,60592.jpg,0,,,,0
6039,60608.jpg,0,,,,0
6040,60611.jpg,0,,,,0
6041,6063.jpg,0,,,,0
6042,60632.jpg,0,,,,1
6043,60637.jpg,0,,,,1
6044,60638.jpg,1,12,11,3,1
6045,60640.jpg,1,12,10,7,0
6046,60643.jpg,1,12,8,3,1
6047,6065.jpg,0,,,,0
6048,60650.jpg,0,,,,0
6049,60653.jpg,0,,,,0
6050,60667.jpg,1,12,8,8,0
6051,60673.jpg,0,,,,0
6052,60674.jpg,0,,,,0
6053,60679.jpg,0,,,,1
6054,60701.jpg,0,,,,1
6055,60759.jpg,0,,,,1
6056,60760.jpg,0,,,,0
6057,60764.jpg,0,,,,0
6058,60808.jpg,1,12,11,8,0
6059,60809.jpg,0,,,,0
6060,60816.jpg,1,12,8,7,0
6061,60819.jpg,1,12,12,7,1
6062,60826.jpg,1,10,11,7,1
6063,60837.jpg,1,12,11,7,1
6064,60846.jpg,1,10,8,7,1
6065,60848.jpg,0,,,,1
6066,6085.jpg,0,,,,0
6067,60852.jpg,0,,,,1
6068,60866.jpg,1,12,12,3,1
6069,60885.jpg,0,,,,0
6070,60892.jpg,1,12,11,3,1
6071,60924.jpg,0,,,,0
6072,60928.jpg,0,,,,1
6073,60929.jpg,0,,,,0
6074,60942.jpg,0,,,,0
6075,60948.jpg,0,12,12,7,0
6076,6095.jpg,0,,,,0
6077,60961.jpg,1,12,11,3,0
6078,60964.jpg,0,,,,1
6079,60967.jpg,1,12,10,7,1
6080,60973.jpg,0,,,,1
6081,6099.jpg,0,,,,0
6082,61009.jpg,1,12,11,3,1
6083,61018.jpg,0,,,,0
6084,61023.jpg,1,12,11,7,0
6085,61028.jpg,1,10,10,7,0
6086,61046.jpg,0,,,,0
6087,6105.jpg,1,12,8,3,0
6088,61055.jpg,0,,,,1
6089,61056.jpg,0,,,,0
6090,6107.jpg,0,,,,0
6091,6108.jpg,1,12,11,7,0
6092,61094.jpg,0,,,,1
6093,611.jpg,0,,,,0
6094,61109.jpg,0,,,,0
6095,61113.jpg,0,,,,1
6096,61117.jpg,0,,,,0
6097,61121.jpg,0,,,2,0
6098,61144.jpg,0,,,,0
6099,61169.jpg,0,,,,0
6100,61171.jpg,0,,,,0
6101,61173.jpg,0,,,,0
6102,61188.jpg,0,,,,0
6103,61196.jpg,1,12,6,7,0
6104,61197.jpg,0,,,,0
6105,61203.jpg,0,,,,0
6106,61206.jpg,1,10,12,3,0
6107,61208.jpg,1,12,10,3,0
6108,6121.jpg,0,,,,0
6109,61218.jpg,1,12,10,7,-1
6110,61223.jpg,0,,,,0
6111,61224.jpg,0,,,,0
6112,61225.jpg,0,,,,0
6113,61240.jpg,1,12,6,3,0
6114,61244.jpg,0,12,12,2,0
6115,61255.jpg,0,,,,0
6116,61264.jpg,0,,,,1
6117,61280.jpg,0,,,,0
6118,61288.jpg,0,,,,0
6119,61301.jpg,0,,,,1
6120,61336.jpg,1,12,8,3,0
6121,61341.jpg,0,,,,0
6122,6135.jpg,0,,,7,1
6123,61367.jpg,0,12,12,8,0
6124,6137.jpg,0,,,,1
6125,6139.jpg,0,,,,0
6126,61391.jpg,1,12,10,7,0
6127,61394.jpg,1,12,8,3,1
6128,61395.jpg,0,,,,1
6129,614.jpg,0,,,,0
6130,61407.jpg,0,,,,0
6131,61434.jpg,0,,,,0
6132,61443.jpg,0,,,,0
6133,61444.jpg,0,,,,1
6134,61450.jpg,0,,,,1
6135,61454.jpg,0,,,,1
6136,61474.jpg,0,,,,0
6137,61480.jpg,0,,,,1
6138,61481.jpg,0,,,,0
6139,61487.jpg,0,,,,0
6140,6150.jpg,0,,,,0
6141,61509.jpg,0,,,,1
6142,61521.jpg,1,12,5,3,0
6143,61528.jpg,0,,,,0
6144,6154.jpg,0,,,,1
6145,61565.jpg,0,,,,0
6146,61581.jpg,0,,,,0
6147,61586.jpg,0,,,,1
6148,61609.jpg,0,,,,0
6149,61615.jpg,0,,,,0
6150,61645.jpg,0,,,,0
6151,61663.jpg,0,,,,0
6152,61672.jpg,0,,,,-1
6153,61675.jpg,0,,,,0
6154,6168.jpg,1,12,11,7,0
6155,61695.jpg,1,12,11,3,1
6156,61702.jpg,0,,,,0
6157,61709.jpg,1,12,5,8,1
6158,61725.jpg,0,,,,0
6159,61726.jpg,0,,,2,0
6160,61744.jpg,1,12,6,7,0
6161,61762.jpg,0,,,,1
6162,61784.jpg,0,,,,0
6163,61785.jpg,1,12,10,7,0
6164,61787.jpg,0,,,,0
6165,61790.jpg,0,,,,1
6166,61795.jpg,1,12,10,7,1
6167,61799.jpg,0,,,,0
6168,61810.jpg,0,,,,0
6169,61819.jpg,0,,,,0
6170,6183.jpg,0,,,,1
6171,61844.jpg,0,,,,0
6172,6185.jpg,0,,,,1
6173,61861.jpg,0,,,,0
6174,61878.jpg,0,,,,0
6175,619.jpg,0,,,,1
6176,61903.jpg,0,,,,0
6177,61913.jpg,0,,,,0
6178,61914.jpg,0,,,,0
6179,61919.jpg,0,,,,0
6180,61933.jpg,0,,,,0
6181,61936.jpg,0,,,,0
6182,61938.jpg,0,,,,1
6183,61964.jpg,1,12,12,8,1
6184,6198.jpg,1,12,8,8,1
6185,61991.jpg,0,,,,1
6186,62011.jpg,0,,,,0
6187,62012.jpg,0,12,5,4,1
6188,62019.jpg,1,12,11,3,1
6189,6202.jpg,1,12,11,7,0
6190,62027.jpg,0,,,,0
6191,62030.jpg,1,12,7,3,0
6192,62035.jpg,0,,,,0
6193,62036.jpg,1,10,10,3,0
6194,62041.jpg,1,12,8,3,1
6195,62044.jpg,0,,,,0
6196,62053.jpg,0,12,12,3,1
6197,62059.jpg,1,12,6,3,0
6198,6206.jpg,0,,,,0
6199,62065.jpg,0,,,,0
6200,62070.jpg,0,12,13,6,1
6201,62074.jpg,0,,,,0
6202,62105.jpg,0,,,,0
6203,62112.jpg,0,,,,0
6204,62122.jpg,0,,,,1
6205,6213.jpg,0,,,7,0
6206,62135.jpg,0,,,,0
6207,62142.jpg,1,12,10,7,1
6208,62150.jpg,0,,,,0
6209,62158.jpg,0,,,,0
6210,62175.jpg,0,,,,0
6211,62180.jpg,0,,,,0
6212,62184.jpg,0,,,,0
6213,6219.jpg,0,,,,0
6214,62192.jpg,0,,,,0
6215,62216.jpg,1,12,12,8,1
6216,62222.jpg,1,12,10,8,0
6217,62238.jpg,0,,,,0
6218,62243.jpg,0,,,,1
6219,6226.jpg,0,,,,0
6220,62262.jpg,1,12,10,7,1
6221,62268.jpg,0,,,,0
6222,62282.jpg,0,,,,0
6223,62290.jpg,0,,,,0
6224,62294.jpg,0,,,,0
6225,62298.jpg,1,12,6,7,0
6226,62311.jpg,0,,,,0
6227,62334.jpg,0,,,,1
6228,62338.jpg,0,,,,1
6229,62343.jpg,0,,,,0
6230,62347.jpg,1,12,11,7,1
6231,62350.jpg,0,,,,0
6232,62353.jpg,1,12,13,3,0
6233,62392.jpg,0,,,,0
6234,62400.jpg,1,12,11,3,1
6235,62402.jpg,0,12,12,8,0
6236,62404.jpg,0,,,,1
6237,62422.jpg,0,,,,1
6238,62423.jpg,0,,,,0
6239,62432.jpg,1,12,12,8,1
6240,62434.jpg,1,12,12,7,0
6241,62469.jpg,0,,,,0
6242,62491.jpg,0,,,,0
6243,62499.jpg,0,,,,0
6244,62548.jpg,0,,,,0
6245,62550.jpg,0,,,,0
6246,62553.jpg,0,,,,1
6247,62566.jpg,0,,,,1
6248,6257.jpg,0,,,,0
6249,62574.jpg,0,,,,1
6250,62576.jpg,1,3,9,8,1
6251,62581.jpg,0,,,,0
6252,62595.jpg,0,,,,0
6253,626.jpg,0,,,,0
6254,62622.jpg,0,,,,0
6255,62652.jpg,1,12,11,1,1
6256,62687.jpg,1,12,11,7,1
6257,6269.jpg,0,,,,1
6258,62696.jpg,0,,,,1
6259,62697.jpg,1,12,10,8,0
6260,62725.jpg,0,,,,1
6261,62732.jpg,1,12,3,7,0
6262,62739.jpg,0,,,,0
6263,62741.jpg,0,,,,1
6264,62748.jpg,0,,,,0
6265,62786.jpg,0,,,,0
6266,62800.jpg,0,,,,0
6267,62805.jpg,1,12,3,5,1
6268,62806.jpg,1,12,13,3,0
6269,62813.jpg,0,,,,0
6270,62834.jpg,0,,,,0
6271,62837.jpg,0,,,,1
6272,62840.jpg,0,,,,0
6273,62851.jpg,0,,,,0
6274,62853.jpg,0,,,,0
6275,62860.jpg,0,,,,0
6276,62864.jpg,1,10,11,7,1
6277,62868.jpg,0,,,,1
6278,62870.jpg,0,,,,0
6279,62878.jpg,0,,,,0
6280,62884.jpg,0,,,,0
6281,62888.jpg,0,,,,1
6282,62895.jpg,0,12,12,8,1
6283,62902.jpg,0,,,,1
6284,62908.jpg,0,,,,0
6285,62909.jpg,0,,,,0
6286,62915.jpg,0,,,,0
6287,62916.jpg,1,12,10,7,0
6288,62918.jpg,0,,,,0
6289,62921.jpg,0,,,,0
6290,62924.jpg,0,,,,1
6291,62931.jpg,0,,,,1
6292,62934.jpg,0,,,,1
6293,62941.jpg,1,12,8,7,0
6294,62943.jpg,0,,,,0
6295,62958.jpg,1,12,10,3,1
6296,62961.jpg,0,12,11,1,0
6297,62970.jpg,0,,,,0
6298,62990.jpg,0,,,,0
6299,62996.jpg,0,,,,0
6300,63003.jpg,0,,,2,0
6301,63011.jpg,0,,,,1
6302,63018.jpg,0,,,,0
6303,63020.jpg,0,,,,0
6304,63031.jpg,0,,,,0
6305,63032.jpg,0,,,,1
6306,63084.jpg,0,,,,1
6307,6309.jpg,0,,,,1
6308,63092.jpg,0,,,,0
6309,63093.jpg,1,12,6,7,0
6310,63126.jpg,0,,,,0
6311,63129.jpg,1,12,10,7,0
6312,6313.jpg,1,12,10,7,1
6313,63135.jpg,0,,,,1
6314,63140.jpg,0,,,,0
6315,63142.jpg,0,,,,0
6316,63151.jpg,1,12,11,3,1
6317,63180.jpg,1,12,7,7,0
6318,63184.jpg,0,,,,0
6319,63193.jpg,1,12,12,3,1
6320,63198.jpg,0,,,,0
6321,632.jpg,0,,,,1
6322,63201.jpg,0,,,,0
6323,63211.jpg,0,,,,0
6324,63213.jpg,0,,,,0
6325,63215.jpg,0,,,,0
6326,63223.jpg,0,,,,0
6327,63242.jpg,0,,,,1
6328,63252.jpg,0,,,,0
6329,63269.jpg,0,,,,0
6330,63270.jpg,0,,,,0
6331,63278.jpg,0,,,,0
6332,63288.jpg,0,,,,0
6333,63289.jpg,0,,,,1
6334,63301.jpg,0,,,,0
6335,63317.jpg,1,12,10,7,1
6336,63319.jpg,0,,,,0
6337,63321.jpg,0,,,,1
6338,63327.jpg,1,12,12,5,1
6339,63329.jpg,0,,,,0
6340,63340.jpg,0,,,,0
6341,63346.jpg,0,,,,1
6342,63348.jpg,0,,,,0
6343,63353.jpg,1,12,11,3,1
6344,63370.jpg,0,,,,0
6345,63406.jpg,0,,,,0
6346,63408.jpg,0,,,,1
6347,63416.jpg,0,,,,0
6348,63419.jpg,0,,,,0
6349,6343.jpg,0,,,,0
6350,63441.jpg,0,,,,1
6351,63443.jpg,0,,,,1
6352,63445.jpg,0,,,,0
6353,63454.jpg,0,,,,0
6354,6347.jpg,1,12,11,3,1
6355,63471.jpg,0,,,,0
6356,6349.jpg,0,,,,0
6357,63507.jpg,0,,,,1
6358,63512.jpg,0,,,,0
6359,63521.jpg,1,12,3,7,1
6360,63526.jpg,0,,,,0
6361,63529.jpg,0,,,,0
6362,63531.jpg,1,10,10,3,1
6363,63556.jpg,0,,,,0
6364,63572.jpg,0,,,,0
6365,63576.jpg,0,,,,0
6366,6360.jpg,0,,,,0
6367,63614.jpg,0,,,,1
6368,63632.jpg,0,,,,1
6369,63638.jpg,1,12,10,7,0
6370,63649.jpg,0,,,,0
6371,63650.jpg,0,,,,1
6372,63664.jpg,1,12,6,3,1
6373,63693.jpg,0,,,,0
6374,63696.jpg,1,12,13,7,1
6375,63698.jpg,0,,,,1
6376,63702.jpg,0,,,,0
6377,6373.jpg,0,,,,0
6378,63732.jpg,0,,,,0
6379,63736.jpg,0,,,,0
6380,63738.jpg,1,12,11,7,1
6381,63742.jpg,1,12,4,8,0
6382,63767.jpg,0,,,,0
6383,63775.jpg,0,,,,0
6384,63780.jpg,1,12,8,3,0
6385,63794.jpg,1,12,10,7,0
6386,63800.jpg,0,,,,0
6387,63809.jpg,0,12,5,7,1
6388,63843.jpg,0,,,,0
6389,63844.jpg,0,,,,0
6390,63859.jpg,0,,,,1
6391,63867.jpg,0,,,,1
6392,63868.jpg,0,,,,0
6393,63879.jpg,0,,,,0
6394,6389.jpg,0,,,,0
6395,63905.jpg,0,,,,0
6396,63916.jpg,0,,,,0
6397,63920.jpg,0,,,7,0
6398,63937.jpg,1,10,10,3,0
6399,63945.jpg,1,12,10,7,1
6400,63948.jpg,1,12,11,3,1
6401,63963.jpg,0,,,,0
6402,63966.jpg,0,,,,0
6403,6397.jpg,0,,,,0
6404,63972.jpg,0,,,,0
6405,63973.jpg,0,12,10,7,1
6406,63975.jpg,0,,,,0
6407,6401.jpg,1,12,6,3,0
6408,64014.jpg,0,,,,1
6409,64020.jpg,0,,,,0
6410,64021.jpg,0,,,,0
6411,64041.jpg,0,,,,1
6412,64042.jpg,0,,,,0
6413,64048.jpg,0,,,,0
6414,64049.jpg,0,,,,1
6415,64075.jpg,0,,,,0
6416,64077.jpg,0,,,,0
6417,64095.jpg,1,10,8,7,1
6418,64102.jpg,0,,,,0
6419,64106.jpg,0,,,,0
