Pic_id,MetaphorOccurrence,TargetCategory,SourceCategory,MetaphoricalSenseCategory,SentimentCategory
5346.jpg,0,,,,0
5347.jpg,1,12,11,7,0
53473.jpg,0,,,,0
53481.jpg,1,12,10,7,0
53497.jpg,0,,,,0
53508.jpg,0,,,,0
53516.jpg,0,,,,1
53522.jpg,0,,,,0
5353.jpg,0,,,,0
53535.jpg,0,,,,1
53539.jpg,0,,,,0
5355.jpg,0,,,,0
53550.jpg,0,,,,0
53557.jpg,0,,,,0
53565.jpg,1,12,13,6,1
53566.jpg,0,,,,0
53569.jpg,0,,,,0
53572.jpg,0,,,,0
53589.jpg,0,,,,0
53595.jpg,1,12,12,7,0
53601.jpg,1,12,8,6,0
53607.jpg,0,,,,0
53626.jpg,0,,,,0
53631.jpg,0,,,,0
53636.jpg,1,12,11,3,1
53652.jpg,0,,,,1
5366.jpg,0,12,10,8,0
53668.jpg,0,,,,0
5367.jpg,0,,,,0
53674.jpg,0,,,,0
5368.jpg,0,,,,1
53689.jpg,1,12,12,8,1
53699.jpg,0,,,,0
5371.jpg,0,,,,0
53713.jpg,0,12,5,7,1
53723.jpg,0,,,,0
53733.jpg,1,12,5,4,1
53734.jpg,1,12,12,6,1
53742.jpg,0,,,,1
53754.jpg,0,,,,0
53761.jpg,0,,,,1
53767.jpg,1,12,8,7,1
53786.jpg,0,,,,0
53790.jpg,0,,,,1
53795.jpg,0,,,,0
53813.jpg,0,,,,0
53818.jpg,0,,,,0
5382.jpg,1,10,8,3,1
53821.jpg,0,,,,0
53834.jpg,0,,,,1
53841.jpg,0,,,,0
53848.jpg,0,,,,0
53864.jpg,0,,,,0
53876.jpg,1,12,11,7,0
53879.jpg,0,,,,0
53890.jpg,0,,,,0
5391.jpg,0,,,,0
53912.jpg,0,,,,0
53913.jpg,1,12,6,7,1
53921.jpg,0,,,,0
53922.jpg,0,,,,0
53927.jpg,0,,,,0
53928.jpg,0,,,,0
53937.jpg,1,12,10,3,1
53938.jpg,0,,,,1
5395.jpg,0,,,,0
5396.jpg,0,,,,1
5398.jpg,0,,,,0
53986.jpg,0,,,7,0
54004.jpg,1,12,8,3,0
54005.jpg,0,,,,0
54020.jpg,0,,,,1
54022.jpg,0,,,,0
54029.jpg,1,12,12,3,0
5403.jpg,0,,,,0
54052.jpg,0,,,,0
54059.jpg,0,,,,1
54060.jpg,0,,,,0
54061.jpg,0,,,,0
54064.jpg,0,,,,0
54073.jpg,0,,,,1
54088.jpg,0,,,,0
54094.jpg,0,,,,0
54102.jpg,1,12,12,8,1
5412.jpg,0,,,,1
54129.jpg,1,12,11,7,0
5413.jpg,1,12,13,7,0
54138.jpg,1,12,6,7,1
54149.jpg,1,12,8,2,0
5415.jpg,0,,,,0
54156.jpg,0,,,,0
54160.jpg,0,,,,0
54167.jpg,0,,,,0
54172.jpg,0,,,,0
54173.jpg,0,,,,0
54176.jpg,0,,,,0
5418.jpg,0,,,,0
54189.jpg,0,,,,1
54196.jpg,1,12,10,7,0
54212.jpg,0,,,,0
54231.jpg,0,,,,0
54252.jpg,0,,,,1
54259.jpg,1,12,10,7,0
5427.jpg,0,,,,0
54287.jpg,0,,,,1
54288.jpg,0,,,,0
54297.jpg,0,,,,0
54320.jpg,1,12,10,3,1
54322.jpg,0,,,,1
54323.jpg,0,,,,1
54325.jpg,1,10,7,7,1
54336.jpg,0,,,,0
54349.jpg,0,,,,0
5435.jpg,0,,,,0
54363.jpg,0,,,,1
54373.jpg,0,,,,0
54381.jpg,0,,,,1
54385.jpg,0,,,,1
54387.jpg,0,,,,0
54401.jpg,0,,,,0
54409.jpg,0,,,,0
54411.jpg,0,,,,1
54414.jpg,0,,,,1
54426.jpg,1,12,12,8,0
54428.jpg,1,12,10,3,1
54429.jpg,0,,,,1
54431.jpg,0,,,,1
54433.jpg,0,,,,0
54448.jpg,0,,,,0
54449.jpg,0,,,,0
5445.jpg,0,,,,0
54453.jpg,1,12,11,7,0
54467.jpg,1,12,13,7,1
54491.jpg,0,,,,0
54522.jpg,1,12,6,7,0
54532.jpg,0,,,,0
54533.jpg,1,12,12,3,1
54538.jpg,0,,,,0
54545.jpg,0,,,,0
5455.jpg,0,,,,1
54581.jpg,0,,,,0
54583.jpg,0,,,,0
54599.jpg,0,,,,0
54600.jpg,1,10,6,7,0
54602.jpg,0,,,,0
54614.jpg,1,12,6,7,0
54618.jpg,0,,,,0
54632.jpg,0,,,,1
54664.jpg,0,,,,0
54665.jpg,0,,,,0
54666.jpg,0,,,,0
54681.jpg,0,,,,0
54684.jpg,0,,,,0
54689.jpg,1,12,8,7,0
54695.jpg,0,,,,1
54709.jpg,0,,,,1
5471.jpg,0,,,,0
54713.jpg,0,,,,1
54716.jpg,1,12,11,7,1
54726.jpg,1,12,10,3,0
54734.jpg,0,,,,0
54739.jpg,1,12,13,3,0
54744.jpg,0,,,,0
54752.jpg,0,,,,0
54755.jpg,0,,,,1
54773.jpg,0,,,,0
54775.jpg,0,,,,0
54777.jpg,1,12,10,7,0
54781.jpg,1,12,12,3,1
54787.jpg,1,12,11,7,0
54788.jpg,0,,,,1
54796.jpg,0,,,,1
54799.jpg,1,12,11,7,0
54814.jpg,0,,,,0
54825.jpg,0,,,,1
54830.jpg,0,,,,0
5484.jpg,0,,,,0
54840.jpg,0,,,,0
54850.jpg,1,12,10,1,0
54859.jpg,0,,,,0
5486.jpg,0,,,,1
54860.jpg,0,,,,0
54863.jpg,0,,,,0
54869.jpg,1,12,11,7,0
54875.jpg,0,,,,0
54889.jpg,0,,,,1
54929.jpg,0,,,,0
54939.jpg,0,,,,1
54946.jpg,0,,,,0
54948.jpg,0,,,,1
54950.jpg,1,12,10,7,1
54957.jpg,0,,,,0
54964.jpg,0,,,,0
54975.jpg,0,,,,0
54989.jpg,0,,,,0
5499.jpg,1,12,12,5,0
54996.jpg,0,,,,1
55003.jpg,0,,,,0
55017.jpg,0,,,,0
55018.jpg,0,,,,0
55032.jpg,1,12,4,5,1
55038.jpg,1,12,10,7,0
5504.jpg,0,,,,0
55048.jpg,0,,,,0
5505.jpg,0,,,,0
55054.jpg,0,,,,1
5506.jpg,0,,,,0
55060.jpg,0,,,,0
55068.jpg,0,,,,1
55069.jpg,0,,,,1
55071.jpg,0,,,,0
5508.jpg,0,,,,0
55083.jpg,0,,,,0
55100.jpg,0,,,,0
55104.jpg,1,12,13,8,0
55119.jpg,0,,,,1
55128.jpg,0,,,,1
5515.jpg,1,12,10,7,0
5518.jpg,0,,,,0
55180.jpg,0,,,,0
55185.jpg,1,12,11,7,1
55228.jpg,0,,,,0
55238.jpg,0,,,,0
55246.jpg,0,,,,0
55256.jpg,0,,,,0
55262.jpg,1,12,12,7,1
55267.jpg,0,,,,0
55284.jpg,0,,,,0
55287.jpg,1,12,11,3,1
553.jpg,0,,,,0
55302.jpg,0,,,,1
55341.jpg,0,,,,1
55342.jpg,0,,,,0
55346.jpg,0,,,,0
55353.jpg,1,12,10,3,0
55356.jpg,0,,,,1
55358.jpg,0,,,,1
55362.jpg,1,12,10,7,1
55378.jpg,0,,,,1
5539.jpg,0,,,,0
55400.jpg,1,12,11,7,1
55406.jpg,0,,,,1
55416.jpg,0,,,,0
55419.jpg,0,,,,0
55447.jpg,1,12,11,1,1
55495.jpg,0,,,,1
55501.jpg,0,,,,1
55505.jpg,0,,,,1
55507.jpg,1,12,11,3,1
55539.jpg,0,,,,1
55543.jpg,0,,,,0
55584.jpg,0,,,,0
55593.jpg,0,,,,0
55607.jpg,0,,,,0
55614.jpg,1,12,5,7,1
55622.jpg,1,12,10,3,0
55629.jpg,1,12,6,3,1
55634.jpg,0,,,,0
55635.jpg,0,,,,0
55646.jpg,0,,,,0
55663.jpg,0,,,,0
55675.jpg,1,12,12,3,0
55690.jpg,0,,,,0
55703.jpg,1,12,11,8,1
55707.jpg,0,,,,0
55710.jpg,0,,,,0
55713.jpg,1,12,10,7,0
55714.jpg,0,,,,0
55723.jpg,0,,,,0
55724.jpg,0,,,,0
55727.jpg,0,,,,1
55766.jpg,0,,,,0
55767.jpg,1,12,11,1,1
55791.jpg,0,,,,0
558.jpg,1,12,6,7,0
55800.jpg,1,10,111,3,1
55804.jpg,0,,,,1
55809.jpg,1,12,12,3,1
55815.jpg,0,,,,0
55817.jpg,1,12,12,8,0
55832.jpg,1,12,12,3,0
55839.jpg,0,,,,0
55844.jpg,0,,,,0
55851.jpg,0,,,,1
55857.jpg,1,12,11,3,1
55863.jpg,1,12,10,3,1
55877.jpg,1,10,10,7,0
5588.jpg,1,10,10,7,1
55893.jpg,0,,,,0
55948.jpg,1,12,10,7,0
5595.jpg,0,,,,0
55964.jpg,0,,,,0
55982.jpg,0,,,,0
55995.jpg,0,,,,0
55998.jpg,0,,,,0
56009.jpg,1,12,12,8,0
56012.jpg,0,,,6,-1
56021.jpg,0,,,,0
56033.jpg,0,,,,1
56035.jpg,1,12,12,8,1
56039.jpg,0,,,,0
56044.jpg,0,,,,1
56057.jpg,0,,,,0
56066.jpg,0,,,,0
56090.jpg,0,,,,0
56106.jpg,0,,,,0
56112.jpg,1,12,11,2,0
5612.jpg,0,,,,1
56122.jpg,0,,,,0
56127.jpg,0,,,,0
56130.jpg,0,,,,1
56132.jpg,0,,,,0
56145.jpg,0,,,,0
56156.jpg,0,,,,0
56168.jpg,1,12,10,7,0
56184.jpg,0,,,,0
56193.jpg,1,12,6,3,1
56199.jpg,0,,,,0
5621.jpg,0,,,,1
56214.jpg,0,,,,0
56217.jpg,0,,,,0
5622.jpg,0,,,,0
56220.jpg,1,12,10,7,0
56226.jpg,0,,,,0
56229.jpg,1,12,10,7,1
56230.jpg,0,,,,0
56232.jpg,0,,,,1
56252.jpg,0,,,,1
56255.jpg,0,,,,0
56276.jpg,1,10,11,7,0
56286.jpg,0,,,,0
56289.jpg,0,,,,0
563.jpg,0,,,,0
56307.jpg,0,,,,0
56316.jpg,0,,,,0
56322.jpg,0,,,,0
56326.jpg,0,,,,1
56335.jpg,0,,,,0
56336.jpg,0,,,,0
56342.jpg,0,,,,0
56376.jpg,1,12,11,7,0
56379.jpg,0,,,,0
56380.jpg,0,10,11,3,0
5640.jpg,0,,,,0
56400.jpg,0,,,,0
5641.jpg,1,12,10,7,1
56419.jpg,0,,,,0
56434.jpg,1,12,6,7,0
56435.jpg,0,,,,0
56437.jpg,0,,,,0
56454.jpg,1,12,11,7,1
56455.jpg,0,,,,0
56472.jpg,0,,,,0
56477.jpg,0,,,,0
56485.jpg,0,,,,0
56488.jpg,0,,,,0
56504.jpg,0,,,,0
56521.jpg,1,12,12,7,1
56529.jpg,0,,,,1
56540.jpg,1,12,12,3,1
56545.jpg,0,,,,0
56549.jpg,0,,,,0
56564.jpg,0,,,,1
5658.jpg,0,,,,0
56580.jpg,1,12,11,7,1
56599.jpg,0,,,,1
5660.jpg,0,,,,1
56601.jpg,0,,,,1
56603.jpg,0,,,,0
56605.jpg,0,,,,0
56606.jpg,0,,,,0
56641.jpg,0,,,,0
56643.jpg,0,,,,1
56658.jpg,0,,,,1
56679.jpg,0,,,,1
5668.jpg,1,12,11,7,1
56683.jpg,0,,,,0
56708.jpg,0,,,,1
5671.jpg,0,,,,0
56710.jpg,1,12,10,7,1
56721.jpg,1,12,10,4,0
56738.jpg,1,12,12,8,1
56745.jpg,0,,,,1
56751.jpg,0,,,,0
56753.jpg,1,12,6,3,1
56767.jpg,0,,,,1
56770.jpg,1,12,11,3,1
56788.jpg,0,,,,1
56798.jpg,0,,,,0
56802.jpg,0,,,,0
56812.jpg,0,,,,0
56815.jpg,0,,,,0
5682.jpg,0,,,,1
56823.jpg,0,,,,0
56835.jpg,0,,,,0
56842.jpg,1,10,2,7,1
56847.jpg,0,,,,1
56850.jpg,0,,,,0
56857.jpg,0,,,,0
56858.jpg,0,,,,0
56867.jpg,1,12,10,7,0
5687.jpg,0,,,,0
56871.jpg,0,,,,1
5688.jpg,0,,,,1
56890.jpg,1,12,11,7,0
56898.jpg,0,,,,0
56900.jpg,0,,,,1
56902.jpg,1,12,6,3,0
5691.jpg,0,,,,0
56920.jpg,0,,,,0
56933.jpg,0,,,,1
56934.jpg,1,12,13,3,0
56935.jpg,1,12,11,7,0
56937.jpg,0,,,,0
56939.jpg,0,,,,0
56947.jpg,0,,,,0
56957.jpg,1,12,11,7,1
5696.jpg,1,12,13,3,0
56960.jpg,0,,,,1
5697.jpg,0,,,,1
56977.jpg,1,12,11,7,0
56983.jpg,0,,,,1
56990.jpg,0,,,,1
57007.jpg,0,,,,1
57008.jpg,0,,,,0
57009.jpg,0,,,,1
57010.jpg,1,12,11,3,1
57012.jpg,1,12,11,3,1
57022.jpg,0,,,,1
57023.jpg,0,,,,0
57029.jpg,0,,,,1
57031.jpg,1,12,11,7,0
57032.jpg,1,12,10,7,0
57038.jpg,0,,,,0
5705.jpg,0,,,,0
57054.jpg,1,12,6,7,0
57059.jpg,0,,,,0
57063.jpg,0,,,,1
5707.jpg,0,,,,0
57079.jpg,0,,,,0
57086.jpg,0,,,,1
571.jpg,0,,,,0
57123.jpg,0,,,,0
57127.jpg,0,,,,0
57136.jpg,1,12,10,7,0
57138.jpg,1,12,12,3,0
57149.jpg,0,,,,0
57164.jpg,1,12,11,3,1
57178.jpg,1,10,10,3,0
57187.jpg,0,,,,0
57192.jpg,0,,,,0
57203.jpg,0,,,,1
5722.jpg,0,,,,1
57236.jpg,0,,,,1
57239.jpg,0,,,,0
57247.jpg,0,,,,0
57253.jpg,0,,,,1
57257.jpg,1,12,10,3,1
57263.jpg,0,,,,0
57275.jpg,0,,,,1
57293.jpg,0,,,,1
57298.jpg,1,12,12,8,1
57301.jpg,1,12,10,3,0
57312.jpg,0,,,,0
57316.jpg,1,12,10,3,1
57317.jpg,0,,,,0
57397.jpg,0,,,,1
57407.jpg,0,,,,0
5743.jpg,0,,,,0
57435.jpg,0,,,,1
57444.jpg,0,,,,0
57452.jpg,0,,,,0
57455.jpg,1,12,12,3,1
57458.jpg,0,,,,0
57472.jpg,1,12,11,3,0
57473.jpg,0,,,,0
57479.jpg,0,,,,0
57491.jpg,1,12,11,3,1
57509.jpg,1,12,12,5,0
57514.jpg,1,12,11,3,0
57523.jpg,1,12,5,3,0
57527.jpg,0,,,,0
57530.jpg,1,12,11,3,0
57532.jpg,0,,,,0
57552.jpg,1,12,12,8,1
57566.jpg,0,,,,1
57571.jpg,0,,,,1
57575.jpg,0,,,,0
57576.jpg,1,12,6,7,0
57581.jpg,0,,,,1
57582.jpg,0,,,,0
57585.jpg,0,,,,0
57614.jpg,1,12,8,3,1
57621.jpg,0,,,,0
57623.jpg,0,,,,0
57628.jpg,0,,,,0
57633.jpg,0,,,,1
57635.jpg,1,12,11,3,0
57642.jpg,0,,,,0
57670.jpg,1,12,8,3,1
57674.jpg,1,12,7,3,0
57682.jpg,0,,,,0
57684.jpg,0,,,,0
57706.jpg,0,,,,0
57716.jpg,0,,,,0
57724.jpg,0,,,,0
57730.jpg,0,,,,0
57731.jpg,0,,,,0
57763.jpg,1,12,13,7,0
57768.jpg,0,,,,0
57777.jpg,0,,,,0
57795.jpg,0,,,,0
57796.jpg,0,,,,0
57804.jpg,0,,,,0
57820.jpg,0,,,,0
57822.jpg,0,,,,0
57835.jpg,0,,,,1
57893.jpg,0,,,,0
57898.jpg,0,,,,0
57899.jpg,0,,,,0
57916.jpg,0,,,,0
57917.jpg,0,,,,1
5792.jpg,1,10,11,7,0
57932.jpg,0,,,,0
57939.jpg,1,12,9,7,0
57940.jpg,0,,,,1
57945.jpg,1,12,6,3,0
57956.jpg,1,12,12,1,1
57957.jpg,0,,,,0
57971.jpg,0,,,,0
5798.jpg,0,,,,0
57997.jpg,1,12,6,3,0
5802.jpg,0,,,,0
58022.jpg,1,12,11,3,1
58059.jpg,0,,,,1
58060.jpg,0,,,,1
58071.jpg,0,,,,0
58073.jpg,0,,,,1
58090.jpg,1,12,11,3,0
58095.jpg,0,,,,0
58099.jpg,0,,,,0
581.jpg,1,12,11,3,1
5810.jpg,0,,,,1
58120.jpg,0,,,,0
58121.jpg,0,,,,0
58131.jpg,1,12,11,7,1
58139.jpg,1,12,11,7,0
5814.jpg,0,,,,0
58164.jpg,0,,,,0
58167.jpg,0,,,,0
58171.jpg,0,,,,0
58172.jpg,0,,,,0
58173.jpg,0,,,,0
58177.jpg,0,,,,0
5818.jpg,0,,,,0
58193.jpg,0,,,,1
58207.jpg,0,,,,0
58208.jpg,1,12,11,3,1
5821.jpg,0,,,,1
58217.jpg,0,,,,1
58228.jpg,0,,,,0
5824.jpg,1,12,8,1,0
58242.jpg,0,,,,0
58247.jpg,0,,,,1
58276.jpg,1,12,12,3,0
58280.jpg,0,,,,0
5829.jpg,0,,,,0
58314.jpg,0,,,,0
58315.jpg,1,10,11,3,0
58317.jpg,0,,,,0
58319.jpg,0,,,,0
58322.jpg,0,,,,1
58328.jpg,0,,,,1
58329.jpg,1,12,11,7,0
58335.jpg,0,,,,0
58354.jpg,0,,,,0
58368.jpg,0,,,,0
58378.jpg,0,,,,0
58383.jpg,0,,,,0
5839.jpg,0,,,,0
584.jpg,0,,,,1
58404.jpg,1,12,11,3,1
58410.jpg,0,,,,0
58416.jpg,1,12,10,7,0
58419.jpg,0,,,,0
58421.jpg,0,,,,0
5843.jpg,0,,,,0
58430.jpg,0,,,,0
58440.jpg,0,,,,0
58443.jpg,0,,,,0
58469.jpg,0,,,,0
5849.jpg,1,12,12,7,0
58495.jpg,0,,,,1
58496.jpg,0,,,,0
58499.jpg,0,,,,1
5850.jpg,0,,,,0
58500.jpg,0,,,,1
58502.jpg,0,,,,1
58506.jpg,0,,,,0
58508.jpg,1,12,10,7,1
5851.jpg,1,10,11,7,1
58561.jpg,0,,,,0
58602.jpg,0,,,,0
58619.jpg,0,12,11,,0
58636.jpg,1,12,12,7,1
58651.jpg,0,,,,0
58663.jpg,1,12,10,7,1
58664.jpg,0,,,,0
587.jpg,0,,,,0
58701.jpg,1,12,11,8,0
58712.jpg,1,12,11,7,0
58715.jpg,0,,,,0
5873.jpg,0,,,,0
58730.jpg,1,12,8,3,0
58736.jpg,1,12,4,3,1
58737.jpg,0,,,,1
58740.jpg,0,,,,0
58741.jpg,1,12,6,3,1
58760.jpg,0,,,,0
58763.jpg,0,,,,0
58771.jpg,0,,,,0
58773.jpg,0,,,,1
58774.jpg,0,,,,0
58795.jpg,0,,,,0
58806.jpg,1,12,10,3,0
5881.jpg,1,12,6,3,0
58812.jpg,0,,,,0
58813.jpg,0,,,,0
58814.jpg,0,,,,1
58824.jpg,0,,,,1
58827.jpg,1,12,10,7,0
58831.jpg,1,12,11,3,0
58832.jpg,0,,,,1
58836.jpg,0,,,,0
5884.jpg,0,,,,1
58859.jpg,1,12,11,3,0
58861.jpg,0,12,7,8,0
58879.jpg,0,,,,1
58884.jpg,0,,,,0
58922.jpg,0,,,,0
58924.jpg,0,,,,0
58927.jpg,1,12,12,3,1
5894.jpg,0,,,,0
58941.jpg,0,,,,1
58962.jpg,0,,,,1
5899.jpg,0,,,,0
58991.jpg,1,12,10,3,1
58998.jpg,0,,,,0
59000.jpg,0,,,,0
5901.jpg,0,,,,0
59023.jpg,0,,,,0
59032.jpg,0,,,,0
59036.jpg,1,12,12,5,0
59038.jpg,0,,,,0
59045.jpg,1,12,10,7,0
59046.jpg,0,,,,0
59048.jpg,0,,,,1
59049.jpg,0,,,,0
59051.jpg,0,,,,1
59074.jpg,0,,,,1
59081.jpg,1,12,6,3,0
59082.jpg,1,12,10,7,0
5909.jpg,0,,,,0
59090.jpg,0,,,,1
59106.jpg,1,12,12,6,0
59111.jpg,1,12,10,8,1
59115.jpg,0,,,,0
59122.jpg,0,,,,0
59144.jpg,0,,,,0
59148.jpg,1,12,10,7,0
59156.jpg,1,12,11,3,0
59176.jpg,0,,,,0
5918.jpg,1,12,6,7,1
5920.jpg,0,,,5,0
59224.jpg,0,,,,0
59233.jpg,1,12,12,3,1
59243.jpg,1,12,6,7,0
59247.jpg,0,,,,0
59251.jpg,1,12,11,7,1
59270.jpg,0,,,,0
59275.jpg,0,,,,1
59281.jpg,1,12,8,3,0
59294.jpg,1,12,10,3,1
59303.jpg,0,,,,0
59319.jpg,1,10,10,7,0
59325.jpg,0,,,,1
59328.jpg,1,10,13,7,0
59355.jpg,0,,,,0
59362.jpg,0,,,,0
59373.jpg,1,12,11,1,1
59374.jpg,0,12,13,5,0
59392.jpg,1,12,12,7,1
59399.jpg,0,,,,0
59402.jpg,1,12,11,7,0
59404.jpg,0,,,,0
59407.jpg,0,,,,1
5942.jpg,0,,,,0
59422.jpg,0,,,,0
59425.jpg,1,12,12,7,1
59430.jpg,0,,,,0
59438.jpg,0,,,,0
59468.jpg,0,,,,1
59473.jpg,0,,,,0
59491.jpg,0,,,,1
59493.jpg,0,,,,0
59495.jpg,0,,,,0
59515.jpg,0,,,,0
59528.jpg,0,,,,0
59540.jpg,0,,,,0
59552.jpg,0,,,,0
59562.jpg,1,12,11,1,1
59565.jpg,0,,,,1
59577.jpg,0,,,,0
59579.jpg,0,,,,0
59584.jpg,0,,,,0
59611.jpg,0,,,,0
59627.jpg,0,12,11,8,0
59632.jpg,0,,,,0
59637.jpg,0,,,,0
59651.jpg,0,,,,1
59652.jpg,0,,,,0
59653.jpg,0,,,,0
59663.jpg,0,,,,0
59667.jpg,1,12,12,3,0
59679.jpg,1,12,10,7,0
59689.jpg,0,,,,0
59691.jpg,0,,,,0
59700.jpg,0,,,,0
59707.jpg,0,,,,0
59709.jpg,0,,,,0
59711.jpg,0,,,,0
59718.jpg,1,12,12,7,1
59721.jpg,0,,,,0
59738.jpg,0,,,,0
5975.jpg,0,,,,0
59760.jpg,0,,,,1
59762.jpg,0,,,,1
59765.jpg,0,,,,0
59784.jpg,1,12,11,7,1
59796.jpg,1,12,12,7,0
59797.jpg,1,12,11,7,0
59798.jpg,0,,,,0
59799.jpg,1,12,10,3,1
59801.jpg,1,3,9,8,1
59811.jpg,0,,,,1
59817.jpg,0,,,,1
5982.jpg,0,,,,0
59824.jpg,0,,,,1
59829.jpg,0,,,,1
59838.jpg,1,12,10,3,0
59852.jpg,0,,,,0
59856.jpg,1,12,13,7,0
59879.jpg,0,,,,0
59891.jpg,0,,,,0
59892.jpg,0,,,,1
59897.jpg,0,,,,0
59898.jpg,0,,,,0
599.jpg,1,12,11,5,1
59916.jpg,0,,,7,0
59918.jpg,0,12,12,2,0
59929.jpg,0,,,,0
59933.jpg,0,,,,1
59943.jpg,0,,,,0
59945.jpg,0,,,,0
59949.jpg,0,,,,0
59975.jpg,0,,,,-1
59978.jpg,0,,,,-1
5999.jpg,1,12,10,3,0
59995.jpg,0,,,,0
59996.jpg,1,12,11,7,1
59998.jpg,0,,,,0
60006.jpg,0,,,,1
60008.jpg,1,12,12,8,1
6001.jpg,0,,,,0
60012.jpg,0,,,,0
60023.jpg,0,12,5,,0
60043.jpg,0,,,,0
60044.jpg,0,,,,0
60053.jpg,0,,,,0
60057.jpg,0,,,,0
60064.jpg,0,,,8,1
60070.jpg,0,,,,0
60072.jpg,0,,,,1
60073.jpg,0,,,,0
60083.jpg,0,,,,1
60091.jpg,0,,,,1
60096.jpg,0,,,,0
60097.jpg,1,12,13,7,0
60099.jpg,0,,,,0
60120.jpg,0,,,,0
60134.jpg,1,12,12,3,1
60135.jpg,0,,,,1
60156.jpg,0,,,,1
60177.jpg,1,12,10,3,0
60190.jpg,1,12,10,7,1
60209.jpg,0,,,,1
6021.jpg,0,,,,1
60216.jpg,0,,,,0
60222.jpg,0,,,,0
6023.jpg,1,12,8,7,1
60233.jpg,0,,,,0
60242.jpg,0,,,,0
60271.jpg,0,,,,1
60274.jpg,0,,,,0
6028.jpg,1,12,12,2,0
60281.jpg,1,12,8,8,1
60283.jpg,0,,,,0
60293.jpg,0,,,,0
60301.jpg,0,,,,0
60311.jpg,1,12,10,7,0
60324.jpg,0,12,11,1,0
60327.jpg,0,,,,1
6033.jpg,0,,,,0
60332.jpg,0,,,,0
60339.jpg,0,,,,0
6034.jpg,0,,,,1
60346.jpg,0,,,,0
60350.jpg,0,,,,1
60367.jpg,0,,,,0
60368.jpg,0,,,,0
60371.jpg,0,,,,0
60377.jpg,1,12,4,7,0
604.jpg,1,12,6,1,0
60416.jpg,0,,,,0
60417.jpg,0,,,,0
60418.jpg,1,12,11,7,0
60439.jpg,0,,,,0
60444.jpg,0,,,,1
60451.jpg,0,12,8,3,1
60456.jpg,0,,,,0
60476.jpg,0,,,,0
60479.jpg,0,,,,0
60506.jpg,0,,,,0
60511.jpg,0,,,,0
60517.jpg,1,12,11,7,0
60520.jpg,0,,,,0
60525.jpg,0,,,,0
60527.jpg,0,,,,1
60530.jpg,0,,,,0
60531.jpg,0,,,,1
60532.jpg,0,,,,1
60533.jpg,1,12,11,7,0
60542.jpg,0,,,,0
60548.jpg,0,10,6,7,1
60552.jpg,0,,,,1
60578.jpg,1,12,11,3,1
60592.jpg,0,,,,0
60608.jpg,0,,,,0
60611.jpg,0,,,,0
6063.jpg,0,,,,0
60632.jpg,0,,,,1
60637.jpg,0,,,,1
60638.jpg,1,12,11,3,1
60640.jpg,1,12,10,7,0
60643.jpg,1,12,8,3,1
6065.jpg,0,,,,0
60650.jpg,0,,,,0
60653.jpg,0,,,,0
60667.jpg,1,12,8,8,0
60673.jpg,0,,,,0
60674.jpg,0,,,,0
60679.jpg,0,,,,1
60701.jpg,0,,,,1
60759.jpg,0,,,,1
60760.jpg,0,,,,0
60764.jpg,0,,,,0
60808.jpg,1,12,11,8,0
60809.jpg,0,,,,0
60816.jpg,1,12,8,7,0
60819.jpg,1,12,12,7,1
60826.jpg,1,10,11,7,1
60837.jpg,1,12,11,7,1
60846.jpg,1,10,8,7,1
60848.jpg,0,,,,1
6085.jpg,0,,,,0
60852.jpg,0,,,,1
60866.jpg,1,12,12,3,1
60885.jpg,0,,,,0
60892.jpg,1,12,11,3,1
60924.jpg,0,,,,0
60928.jpg,0,,,,1
60929.jpg,0,,,,0
60942.jpg,0,,,,0
60948.jpg,0,12,12,7,0
6095.jpg,0,,,,0
60961.jpg,1,12,11,3,0
60964.jpg,0,,,,1
60967.jpg,1,12,10,7,1
60973.jpg,0,,,,1
6099.jpg,0,,,,0
61009.jpg,1,12,11,3,1
61018.jpg,0,,,,0
61023.jpg,1,12,11,7,0
61028.jpg,1,10,10,7,0
61046.jpg,0,,,,0
6105.jpg,1,12,8,3,0
61055.jpg,0,,,,1
61056.jpg,0,,,,0
6107.jpg,0,,,,0
6108.jpg,1,12,11,7,0
61094.jpg,0,,,,1
611.jpg,0,,,,0
61109.jpg,0,,,,0
61113.jpg,0,,,,1
61117.jpg,0,,,,0
61121.jpg,0,,,2,0
61144.jpg,0,,,,0
61169.jpg,0,,,,0
61171.jpg,0,,,,0
61173.jpg,0,,,,0
61188.jpg,0,,,,0
61196.jpg,1,12,6,7,0
61197.jpg,0,,,,0
61203.jpg,0,,,,0
61206.jpg,1,10,12,3,0
61208.jpg,1,12,10,3,0
6121.jpg,0,,,,0
61218.jpg,1,12,10,7,-1
61223.jpg,0,,,,0
61224.jpg,0,,,,0
61225.jpg,0,,,,0
61240.jpg,1,12,6,3,0
61244.jpg,0,12,12,2,0
61255.jpg,0,,,,0
61264.jpg,0,,,,1
61280.jpg,0,,,,0
61288.jpg,0,,,,0
61301.jpg,0,,,,1
61336.jpg,1,12,8,3,0
61341.jpg,0,,,,0
6135.jpg,0,,,7,1
61367.jpg,0,12,12,8,0
6137.jpg,0,,,,1
6139.jpg,0,,,,0
61391.jpg,1,12,10,7,0
61394.jpg,1,12,8,3,1
61395.jpg,0,,,,1
614.jpg,0,,,,0
61407.jpg,0,,,,0
61434.jpg,0,,,,0
61443.jpg,0,,,,0
